0.45;2.370;190.55;70400;70100;69800;ТИТАРОВКА;Арматура А240С(А1);8мм.;(6м);ГОСТ 34028-2016;Арматура;6;
0.29;2.496;188.20;70400;70100;69800;НАЛЬЧИК;Арматура А240С(А1);8мм.;(6м);ГОСТ 34028-2016;Арматура;6;
8.59;1432.000;95084.79;66400;66100;65800;ЯРОСЛАВЛЬ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;6450.45;
8.93;1800.864;119577.37;66400;66100;65800;ЧЕХОВ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8112;
39.47;1805.082;119857.44;66400;66100;65800;УЛЬЯНОВСК;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8131;
37.73;1805.000;119851.99;66400;66100;65800;УГЛИ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8130.63;
8.99;1798.200;119400.48;66400;66100;65800;ТВЕРЬ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8100;
1.81;1804.860;119842.70;66400;66100;65800;ПЯТИГОРСК;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8130;
5.37;1779.086;118131.30;66400;66100;65800;ОРЕЛ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8013.9;
14.39;1813.000;120383.19;66400;66100;65800;ЛОБНЯ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8166.666;
19.62;1814.000;120449.60;66400;66100;65800;ЛИПЕЦК;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8171.171;
10.67;1799.000;119453.59;66400;66100;65800;КУРСК;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8103.603;
26.56;1797.000;119320.81;66400;66100;65800;КАЛУГА;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8094.595;
23.16;1808.000;120051.20;66400;66100;65800;ВОРОНЕЖ;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8144.144;
37.07;1433.000;95151.19;66400;66100;65800;ВЛАДИМИР;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;6454.954;
16.07;1810.000;120184.00;66400;66100;65800;БЕЛГОРОД_КРЕЙДА;Арматура А240С(А1);6мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;8153.153;
65.67;2112.000;140236.79;66400;66100;65800;ТИТАРОВКА;Арматура А240С(А1);6мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;9513.513;
20.62;2074.000;137713.59;66400;66100;65800;СТАВРОПОЛЬ;Арматура А240С(А1);6мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;9342.342;
20.14;2030.000;134792.00;66400;66100;65800;САРАТОВ;Арматура А240С(А1);6мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;2030;
20.41;2072.833;137636.13;66400;66100;65800;РОСТОВ;Арматура А240С(А1);6мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;9337.0871;
6.20;2077.000;137912.79;66400;66100;65800;ВОЛГОГРАД;Арматура А240С(А1);6мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;9355.855;
23.73;29.367;2226.02;68800;68500;68200;ПЕНЗА;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
0.03;29.238;2216.26;68800;68500;68200;ОРЕЛ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
0.01;28.899;2161.65;69800;69500;69200;НОВОЧЕРКАССК;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
2.03;28.899;2190.54;68800;68500;68200;НИЖНИЙ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
23.53;28.899;2190.54;68800;68500;68200;ЛОБНЯ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
19.40;29.320;2222.47;68800;68500;68200;ЛИПЕЦК;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
23.23;29.355;2166.42;68800;68500;68200;КУРСК;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
15.72;29.765;2256.17;68800;68500;68200;ВОРОНЕЖ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
6.90;29.472;2027.69;68800;68500;68200;ВОЛОГДА;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
7.44;28.899;2132.75;68800;68500;68200;ВОЛГОГРАД;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
15.93;29.414;2229.57;68800;68500;68200;ВЛАДИМИР;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
5.45;29.847;2262.38;68800;68500;68200;БРЯНСК;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
18.63;29.379;2226.91;68800;68500;68200;БЕЛГОРОД_КРЕЙДА;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
1.91;23.704;1749.37;68800;68500;68200;ЯРОСЛАВЛЬ;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
2.02;23.704;1749.37;68800;68500;68200;ЧЕРЕПОВЕЦ;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
50.44;23.400;1843.92;68800;68500;68200;УГЛИ;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
68.30;23.400;1797.12;69800;69500;69200;ТИТАРОВКА;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
1.99;23.400;1726.92;68800;68500;68200;ТВЕРЬ;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
0.05;23.400;1703.52;68800;68500;68200;СТАРЫЙ ОСКОЛ;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
20.79;23.751;1824.08;69800;69500;69200;СТАВРОПОЛЬ;Арматура А240С(А1);18мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
20.17;34.866;2573.11;68800;68500;68200;УГЛИ;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
25.98;35.334;2625.32;69800;69500;69200;ТИТАРОВКА;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
0.07;35.884;2666.17;69800;69500;69200;СТАВРОПОЛЬ;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
9.51;34.866;2555.68;68800;68500;68200;САРАТОВ;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
20.44;34.866;2555.68;68800;68500;68200;САМАРА;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
2.73;34.866;2607.98;69800;69500;69200;РОСТОВ;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
10.79;34.866;2555.68;68800;68500;68200;ПЕНЗА;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
19.56;34.866;2555.68;68800;68500;68200;ЛОБНЯ;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
19.68;35.006;2565.97;68800;68500;68200;ЛИПЕЦК;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
18.47;35.100;2572.83;68800;68500;68200;ВОРОНЕЖ;Арматура А240С(А1);22мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
32.98;29.215;2156.06;68800;68500;68200;ЯРОСЛАВЛЬ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
2.99;29.250;2129.40;67800;67500;67200;ЧЕРЕПОВЕЦ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
45.82;28.899;2277.24;68800;68500;68200;УГЛИ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
68.23;29.425;2259.88;69800;69500;69200;ТИТАРОВКА;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
20.90;29.999;2303.91;69800;69500;69200;СТАВРОПОЛЬ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
9.64;29.610;2244.44;68800;68500;68200;САРАТОВ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.75;
0.09;29.367;2226.02;68800;68500;68200;САРАНСК;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
19.64;29.496;2235.77;68800;68500;68200;САМАРА;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
6.74;28.899;2190.54;68800;68500;68200;РЯЗАНЬ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
29.52;29.308;2338.82;69800;69500;69200;РОСТОВ;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
0.06;28.899;2190.54;68800;68500;68200;ПИТЕР_ФОРНОСОВО;Арматура А240С(А1);20мм.;(11,7м)_Ст3;ГОСТ 34028-2016;Арматура;11.7;
105.76;7.488;579.57;67400;67100;66800;УЛЬЯНОВСК;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
298.79;7.385;608.52;67400;67100;66800;УГЛИ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
131.11;7.465;577.76;67400;67100;66800;ТУЛА_ПЛЕХАНОВО;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
334.34;7.219;573.18;69400;69100;68800;ТИТАРОВКА;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
335.84;7.465;555.37;67400;67100;66800;ТВЕРЬ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
10.45;7.254;539.70;67400;67100;66800;СЫЗРАНЬ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
233.39;7.652;553.99;67400;67100;66800;СТАРЫЙ ОСКОЛ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
281.74;7.640;606.62;69400;69100;68800;СТАВРОПОЛЬ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
194.76;7.355;569.32;67400;67100;66800;САРАТОВ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.75;
114.39;7.523;582.29;67400;67100;66800;САРАНСК;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
77.99;7.219;558.74;67400;67100;66800;САМАРА;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
196.35;7.219;609.28;69400;69100;68800;РОСТОВ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
388.72;7.348;583.40;69400;69100;68800;ПЯТИГОРСК;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
30.86;7.406;573.23;67400;67100;66800;ПИТЕР_ФОРНОСОВО;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
90.76;7.722;597.68;67400;67100;66800;ПЕНЗА;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
138.99;7.429;575.04;67400;67100;66800;ОРЕЛ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
16.61;7.476;578.67;67400;67100;66800;НИЖНИЙ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
171.56;7.406;558.42;70400;70100;69800;НАЛЬЧИК;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
241.79;7.300;550.39;70400;70100;69800;МАХАЧКАЛА;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
155.31;7.277;563.27;67400;67100;66800;ЛОБНЯ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
28.72;1456.000;95222.38;65400;65100;64800;УЛЬЯНОВСК;Арматура А500С;10мм.;бухта_НЛМК-Урал;ГОСТ 34028-2016;Арматура;2359.805;
20.04;1432.057;93656.53;65400;65100;64800;ТВЕРЬ;Арматура А500С;10мм.;бухта_НЛМК-Урал;ГОСТ 34028-2016;Арматура;2321;
42.24;1435.142;93858.29;65400;65100;64800;КАЗАНЬ;Арматура А500С;10мм.;бухта_НЛМК-Урал;ГОСТ 34028-2016;Арматура;2326;
0.04;3.750;291.75;67800;67500;67200;ЧЕХОВ;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
30.20;3.702;306.53;67800;67500;67200;УГЛИ;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
12.95;3.804;295.95;67800;67500;67200;ТУЛА_ПЛЕХАНОВО;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
15.61;3.906;303.89;67800;67500;67200;ОРЕЛ;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
61.78;3.764;292.87;67800;67500;67200;ЛОБНЯ;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
62.62;3.936;306.22;67800;67500;67200;ЛИПЕЦК;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
69.30;3.780;282.74;67800;67500;67200;КУРСК;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
66.00;3.786;294.55;67800;67500;67200;КАЛУГА;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
64.93;3.786;294.55;67800;67500;67200;ВЛАДИМИР;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
0.14;3.798;295.48;67800;67500;67200;БЕЛГОРОД_КРЕЙДА;Арматура А500С;10мм.;(6м);ГОСТ 34028-2016;Арматура;6;
61.45;7.752;584.50;70400;70100;69800;НАЛЬЧИК;Арматура А500С;10мм.;(12м);ГОСТ 34028-2016;Арматура;12;
83.21;7.752;623.26;70400;70100;69800;ВЛАДИКАВКАЗ;Арматура А500С;10мм.;(12м);ГОСТ 34028-2016;Арматура;12;
22.15;7.500;557.98;67400;67100;66800;ЯРОСЛАВЛЬ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
128.36;7.453;576.85;67400;67100;66800;ЧЕХОВ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
10.33;7.312;544.05;67400;67100;66800;ЧЕРЕПОВЕЦ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
63.62;7.359;496.02;67400;67100;66800;ЧЕЛНЫ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
13.50;7.371;548.40;67400;67100;66800;ЧЕБОКСАРЫ;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
58.24;7.348;546.66;67400;67100;66800;УФА;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
51.25;1802.000;117850.79;65400;65100;64800;ЯРОСЛАВЛЬ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4562.025;
1.79;1771.970;115886.84;65400;65100;64800;ЧЕХОВ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4486;
87.90;1805.000;118046.99;65400;65100;64800;УГЛИ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4569.62;
94.83;1809.100;118315.14;65400;65100;64800;ТИТАРОВКА;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4580;
3.57;1788.000;116935.19;65400;65100;64800;РЯЗАНЬ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4526.582;
110.52;1788.778;116986.06;65400;65100;64800;РОСТОВ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4528.551;
43.19;1805.135;118055.83;65400;65100;64800;ПЯТИГОРСК;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4569.962;
26.85;1809.997;118373.78;65400;65100;64800;ПИТЕР_ФОРНОСОВО;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4582.27;
10.78;1815.021;118702.37;65400;65100;64800;ОРЕЛ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4594.99;
29.21;1796.000;117458.39;65400;65100;64800;ЛОБНЯ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4546.835;
12.53;1808.000;118243.22;65400;65100;64800;ЛИПЕЦК;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4577.216;
23.48;1832.000;119812.78;65400;65100;64800;КУРСК;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4637.974;
24.95;1805.675;118091.14;65400;65100;64800;КАЛУГА;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4571.329;
44.51;1806.350;118135.29;65400;65100;64800;КАЗАНЬ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4550;
25.17;1818.000;118897.18;65400;65100;64800;ВОРОНЕЖ;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4602.531;
44.65;1815.190;118713.41;65400;65100;64800;ВОЛГОГРАД;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;3797.468;
5.40;1832.000;119812.81;65400;65100;64800;ВЛАДИМИР;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4637.975;
62.43;1794.000;117327.62;65400;65100;64800;БРЯНСК;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4541.773;
7.19;1826.000;119420.38;65400;65100;64800;БЕЛГОРОД_КРЕЙДА;Арматура А240С(А1);8мм.;бухта_БМЗ;ГОСТ 34028-2016;Арматура;4622.784;
4.14;2093.500;136914.90;65400;65100;64800;СТАВРОПОЛЬ;Арматура А240С(А1);8мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;5300;
39.18;2090.000;136686.00;65400;65100;64800;САРАТОВ;Арматура А240С(А1);8мм.;бухта_АЭМЗ;ГОСТ 34028-2016;Арматура;2090;
192.94;7.523;582.29;67400;67100;66800;ЛИПЕЦК;Арматура А500С;10мм.;(11,7м);ГОСТ 34028-2016;Арматура;11.7;
